"","Plot.id","Hexagon","Plot","Species","Status","DBH","Crown.class","Height","Code","Comments","Date","Species1","Distance","Bearing","Age.ca","Technique","Additional.Comments"
"1","H11P1","11","1","Bl","Dead",25.6,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"2","H11P1","11","1","Bl","Live",49.6,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"3","H11P1","11","1","Bl","Dead",7.8,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"4","H11P1","11","1","Bl","Live",33.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"5","H11P1","11","1","Bl","Dead",28.1,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"6","H11P1","11","1","Bl","Live",23.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"7","H11P1","11","1","Sx","Live",18.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"8","H11P1","11","1","Sx","Live",7.9,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"9","H11P1","11","1","Sx","Live",17.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"10","H11P1","11","1","Sx","Live",37.2,"4",24.9,"H11P1SIT1","H11P1SIT1, IN","05-Sep-21","Sx",5.75,222,"55","Bearing and distance from plot center",NA
"11","H11P1","11","1","Bl","Live",41,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"12","H11P1","11","1","Sx","Live",13.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"13","H11P1","11","1","Sx","Live",16.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"14","H11P1","11","1","Bl","Dead",10.8,"1",NA,"","Broken top at 4m",NA,NA,0,NA,NA,NA,NA
"15","H11P1","11","1","Bl","Live",8.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"16","H11P1","11","1","Bl","Live",20.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"17","H11P1","11","1","Sx","Live",10.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"18","H11P1","11","1","Sx","Live",29.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"19","H11P1","11","1","D","Live",7.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"20","H11P1","11","1","D","Dead",10.7,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"21","H11P1","11","1","D","Live",8.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"22","H11P1","11","1","Bl","Live",12.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"23","H11P1","11","1","Sx","Live",9.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"24","H11P1","11","1","Ep","Live",34.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"25","H11P1","11","1","Sx","Live",9.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"26","H11P1","11","1","Bl","Live",28.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"27","H11P1","11","1","Bl","Live",11.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"28","H11P1","11","1","Bl","Dead",33.2,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"29","H11P7","11","7","Sx","Live",36.7,"4",27.7,"H11P7SIT1","H11P7SIT1. In","05-Sep-21","Sx",7.02,106,"49","Bearing and distance from plot center",NA
"30","H11P7","11","7","Bl","Dead",17,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"31","H11P7","11","7","Ep","Live",43.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"32","H11P7","11","7","Fd","Live",8.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"33","H11P7","11","7","Bl","Dead",7.8,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"34","H11P7","11","7","Fd","Live",10.3,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"35","H11P7","11","7","Bl","Live",11.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"36","H11P7","11","7","Bl","Live",14.5,"2",NA,"","",NA,NA,0,NA,NA,NA,NA
"37","H11P7","11","7","Bl","Dead",17,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"38","H11P7","11","7","Bl","Live",13.4,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"39","H11P7","11","7","Bl","Live",17.9,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"40","H11P7","11","7","Bl","Dead",9.4,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"41","H11P7","11","7","Sx","Live",16.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"42","H11P7","11","7","Sx","Live",27.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"43","H11P7","11","7","Fd","Live",8.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"44","H11P7","11","7","Bl","Dead",30.2,"1",NA,"","Broken top 1.9m",NA,NA,0,NA,NA,NA,NA
"45","H11P7","11","7","Sx","Live",8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"46","H11P7","11","7","Fd","Live",26.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"47","H11P7","11","7","Bl","Live",8.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"48","H11P7","11","7","Bl","Live",12.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"49","H11P7","11","7","Bl","Dead",13,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"50","H11P7","11","7","Bl","Dead",10.1,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"51","H11P7","11","7","Bl","Live",13.6,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"52","H11P7","11","7","Fd","Live",8.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"53","H11P7","11","7","Sx","Live",11.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"54","H11P7","11","7","Bl","Dead",7.6,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"55","H11P7","11","7","Bl","Live",12.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"56","H11P7","11","7","Bl","Dead",8.3,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"57","H11P7","11","7","Bl","Live",12.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"58","H11P7","11","7","Bl","Live",14.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"59","H11P7","11","7","Bl","Live",15.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"60","H11P7","11","7","Bl","Live",23.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"61","H11P7","11","7","Bl","Live",7.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"62","H11P7","11","7","Sx","Live",18.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"63","H11P7","11","7","Bl","Live",7.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"64","H11P7","11","7","Bl","Live",19.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"65","H11P7","11","7","Bl","Live",9.6,"2",NA,"","",NA,NA,0,NA,NA,NA,NA
"66","H11P7","11","7","Bl","Live",11.1,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"67","H11P7","11","7","Bl","Live",7.5,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"68","H11P7","11","7","Bl","Dead",10.4,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"69","H11P7","11","7","Bl","Live",18.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"70","H11P7","11","7","Bl","Live",7.6,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"71","H11P7","11","7","Bl","Live",15.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"72","H11P7","11","7","Bl","Live",10.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"73","H11P7","11","7","Bl","Live",10.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"74","H11P7","11","7","Bl","Dead",8.5,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"75","H11P7","11","7","Bl","Live",11.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"76","H11P7","11","7","Sx","Live",24.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"77","H11P7","11","7","Bl","Live",7.5,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"78","H11P7","11","7","Ep","Live",16.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"79","H11P7","11","7","Sx","Live",9.8,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"80","H11P7","11","7","Sx","Live",23.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"81","H11P7","11","7","Sx","Live",9.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"82","H11P7","11","7","Sx","Live",20.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"83","H11P7","11","7","Ep","Live",16.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"84","H11P7","11","7","Bl","Live",15,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"85","H11P7","11","7","Sx","Live",30,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"86","H11P7","11","7","Bl","Live",8,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"87","H11P7","11","7","Bl","Dead",10.6,"1",NA,"","Broken top 7m",NA,NA,0,NA,NA,NA,NA
"88","H11P7","11","7","Sx","Live",19.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"89","H11P7","11","7","Bl","Live",17.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"90","H11P7","11","7","Bl","Live",17.9,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"91","H11P7","11","7","Bl","Live",11.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"92","H11P7","11","7","Bl","Live",19.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"93","H11P7","11","7","Bl","Live",11.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"94","H11P7","11","7","Bl","Dead",8,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"95","H11P7","11","7","Fd","Live",9.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"96","H11P7","11","7","Fd","Live",14.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"97","H11P7","11","7","Bl","Live",7.5,"2",NA,"","",NA,NA,0,NA,NA,NA,NA
"98","H11P7","11","7","Sx","Dead",13.9,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"99","H11P7","11","7","Bl","Dead",14.7,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"100","H11P7","11","7","Sx","Live",47.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"101","H11P7","11","7","Bl","Live",17.5,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"102","H11P7","11","7","Bl","Live",7.9,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"103","H11P7","11","7","Bl","Live",22.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"104","H11P7","11","7","Bl","Live",NA,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"105","H12P1","12","1","Sx","Live",31.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"106","H12P1","12","1","Bl","Live",17.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"107","H12P1","12","1","Sx","Live",20,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"108","H12P1","12","1","Bl","Live",9.9,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"109","H12P1","12","1","Bl","Dead",8.7,"1",NA,"","Broken top 5m",NA,NA,0,NA,NA,NA,NA
"110","H12P1","12","1","Bl","Live",9.1,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"111","H12P1","12","1","Bl","Live",8.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"112","H12P1","12","1","Sx","Dead",15.6,"1",NA,"","Broken top 6m",NA,NA,0,NA,NA,NA,NA
"113","H12P1","12","1","Sx","Live",24.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"114","H12P1","12","1","Bl","Dead",9.6,"1",NA,"","Broken top 7m",NA,NA,0,NA,NA,NA,NA
"115","H12P1","12","1","Bl","Live",7.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"116","H12P1","12","1","Sx","Live",21,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"117","H12P1","12","1","Sx","Live",8.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"118","H12P1","12","1","Sx","Live",27.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"119","H12P1","12","1","Sx","Live",12.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"120","H12P1","12","1","Bl","Dead",32.4,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"121","H12P1","12","1","Ep","Live",17.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"122","H12P1","12","1","Bl","Live",42.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"123","H12P1","12","1","At","Live",17,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"124","H12P1","12","1","At","Dead",8.5,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"125","H12P1","12","1","At","Live",32,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"126","H12P1","12","1","At","Live",18.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"127","H12P1","12","1","At","Live",24,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"128","H12P1","12","1","At","Dead",58.3,"1",NA,"","Broken top 3m",NA,NA,0,NA,NA,NA,NA
"129","H12P1","12","1","At","Live",30.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"130","H12P1","12","1","At","Live",14.6,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"131","H12P1","12","1","Bl","Dead",15.3,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"132","H12P1","12","1","Sx","Live",30.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"133","H12P1","12","1","Bl","Live",14.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"134","H12P1","12","1","Bl","Live",7.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"135","H12P1","12","1","Bl","Live",17.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"136","H12P1","12","1","Bl","Live",8.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"137","H12P1","12","1","Bl","Live",10.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"138","H12P1","12","1","At","Live",40.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"139","H12P1","12","1","At","Live",15.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"140","H12P1","12","1","Sx","Live",17.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"141","H12P1","12","1","Bl","Live",17.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"142","H12P1","12","1","Bl","Live",11.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"143","H12P1","12","1","Sx","Live",18.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"144","H12P1","12","1","Bl","Live",8.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"145","H12P1","12","1","Sx","Live",20.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"146","H12P1","12","1","Bl","Live",12.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"147","H12P1","12","1","At","Dead",13.2,"1",NA,"","Broken at 1.7m",NA,NA,0,NA,NA,NA,NA
"148","H12P1","12","1","Sx","Live",11,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"149","H12P1","12","1","Bl","Live",15.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"150","H12P1","12","1","Sx","Live",25.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"151","H12P1","12","1","Sx","Live",30.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"152","H12P1","12","1","Sx","Dead",11.5,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"153","H12P1","12","1","Sx","Live",14.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"154","H12P1","12","1","Bl","Live",14.9,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"155","H12P1","12","1","Bl","Dead",15.3,"1",NA,"","Broken top at 9m",NA,NA,0,NA,NA,NA,NA
"156","H12P1","12","1","Bl","Live",17,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"157","H12P1","12","1","Bl","Live",9.6,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"158","H12P1","12","1","Bl","Live",9.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"159","H12P1","12","1","Bl","Live",16.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"160","H12P1","12","1","Bl","Live",9.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"161","H12P1","12","1","Bl","Live",22.9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"162","H12P1","12","1","Bl","Live",8.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"163","H12P1","12","1","Bl","Live",15.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"164","H12P1","12","1","Bl","Live",8.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"165","H12P1","12","1","Bl","Live",10.3,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"166","H12P1","12","1","Bl","Live",10.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"167","H12P7","12","7","Sx","Live",30.1,"4",25.4,"H12P7SIT1","H12P7SIT1. In","01-Sep-21","Sx",10.96,183,"56","Bearing and distance from plot center",NA
"168","H12P7","12","7","Sx","Live",7.5,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"169","H12P7","12","7","Sx","Live",10.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"170","H12P7","12","7","Bl","Dead",17,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"171","H12P7","12","7","Bl","Dead",12.7,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"172","H12P7","12","7","Bl","Dead",25.1,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"173","H12P7","12","7","Sx","Live",19.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"174","H12P7","12","7","Sx","Live",38,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"175","H12P7","12","7","Sx","Live",10.4,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"176","H12P7","12","7","Bl","Live",8.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"177","H12P7","12","7","Bl","Live",24.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"178","H12P7","12","7","Bl","Dead",30.7,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"179","H12P7","12","7","Sx","Live",8.8,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"180","H12P7","12","7","Bl","Live",25.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"181","H12P7","12","7","Bl","Dead",37,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"182","H12P7","12","7","Bl","Live",35.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"183","H12P7","12","7","Bl","Dead",30,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"184","H12P7","12","7","Sx","Live",27.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"185","H12P7","12","7","Bl","Dead",15.6,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"186","H12P7","12","7","Bl","Live",37.7,"2",NA,"","",NA,NA,0,NA,NA,NA,NA
"187","H12P7","12","7","Sx","Live",26.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"188","H12P7","12","7","Bl","Live",15,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"189","H12P7","12","7","Bl","Live",10.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"190","H12P7","12","7","Sx","Live",28.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"191","H12P7","12","7","Bl","Live",21.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"192","H12P7","12","7","Sx","Live",34.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"193","H12P7","12","7","Sx","Live",35.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"194","H12P7","12","7","Sx","Dead",8.2,"1",NA,"","Broken 1.6m",NA,NA,0,NA,NA,NA,NA
"195","H12P7","12","7","Sx","Live",12.5,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"196","H12P7","12","7","Bl","Dead",30.9,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"197","H12P7","12","7","Sx","Live",35,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"198","H12P7","12","7","Bl","Live",9,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"199","H12P7","12","7","Sx","Live",10.1,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"200","H12P7","12","7","Sx","Live",17.5,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"201","H12P7","12","7","Bl","Live",27.1,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"202","H12P7","12","7","Bl","Dead",20.3,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"203","H14P1","14","1","Bl","Live",16.2,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"204","H14P1","14","1","Bl","Dead",39.5,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"205","H14P1","14","1","Bl","Live",7.7,"3",NA,"","",NA,NA,0,NA,NA,NA,NA
"206","H14P1","14","1","Bl","Live",16.7,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"207","H14P1","14","1","Bl","Live",21.1,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
"208","H14P1","14","1","Bl","Dead",10.3,"1",NA,"","",NA,NA,0,NA,NA,NA,NA
"209","H14P1","14","1","Bl","Live",14.4,"4",NA,"","",NA,NA,0,NA,NA,NA,NA
